seed,step,position,net_worth
456,9487,-1.0,11633.88661199772
456,9488,-1.0,11638.629907610188
456,9489,-1.0,11641.048066477502
456,9490,-1.0,11650.295214940004
456,9491,-1.0,11674.154140615143
456,9492,-1.0,11706.822227898429
456,9493,-1.0,11734.199476588388
456,9494,-1.0,11771.321933383992
456,9495,-1.0,11802.172158299469
456,9496,-1.0,11828.023819301377
456,9497,0.0,11824.475412155587
456,9498,1.0,11813.889623590709
456,9499,1.0,11817.009027881111
456,9500,1.0,11825.678976859099
456,9501,1.0,11842.576805826442
456,9502,1.0,11852.32378260207
456,9503,1.0,11864.975564002321
456,9504,1.0,11878.93624089187
456,9505,1.0,11885.640953704784
456,9506,1.0,11896.377427635685
456,9507,1.0,11906.89642660672
456,9508,1.0,11924.07990423544
456,9509,1.0,11950.186650250662
456,9510,1.0,11981.367932367713
456,9511,0.0,11977.773521988003
456,9512,-1.0,11957.655623967848
456,9513,-1.0,11957.576808793612
456,9514,-1.0,11944.75336541158
456,9515,-1.0,11946.122493218632
456,9516,-1.0,11947.932470590598
456,9517,-1.0,11934.045218954507
456,9518,-1.0,11925.221105530667
456,9519,-1.0,11935.072473118966
456,9520,-1.0,11933.06129162933
456,9521,-1.0,11924.395164252286
456,9522,-1.0,11923.842125741587
456,9523,-1.0,11908.395971310529
456,9524,-1.0,11900.228718737402
456,9525,-1.0,11887.045047632904
456,9526,-1.0,11868.732083616138
456,9527,-1.0,11854.00537997197
456,9528,-1.0,11851.58113633885
456,9529,-1.0,11865.22176991396
456,9530,-1.0,11890.531906155737
456,9531,-1.0,11916.737852448943
456,9532,-1.0,11940.821674247507
456,9533,-1.0,11950.016559223639
456,9534,-1.0,11933.817662575784
456,9535,-1.0,11912.51450636117
456,9536,-1.0,11893.72198471891
456,9537,-1.0,11875.284436042637
456,9538,-1.0,11864.218125356432
456,9539,-1.0,11856.407629414809
456,9540,0.0,11852.850707125985
456,9541,1.0,11841.416896123625
456,9542,1.0,11838.800625764581
456,9543,1.0,11832.735849380375
456,9544,1.0,11815.784271033472
456,9545,0.0,11812.239535752162
456,9546,0.0,11812.239535752162
456,9547,1.0,11792.584853072743
456,9548,1.0,11775.887493839318
456,9549,1.0,11778.561697099905
456,9550,1.0,11785.597935719226
456,9551,1.0,11807.260503018035
456,9552,1.0,11828.966014380976
456,9553,1.0,11848.158001016687
456,9554,1.0,11849.370097843897
456,9555,1.0,11850.70273381176
456,9556,1.0,11842.83059349302
456,9557,1.0,11835.343875363349
456,9558,1.0,11825.01518925145
456,9559,1.0,11817.570102309863
456,9560,1.0,11806.072909236658
456,9561,1.0,11799.87456312342
456,9562,1.0,11789.26222597836
456,9563,0.0,11785.725447310568
456,9564,0.0,11785.725447310568
456,9565,0.0,11785.725447310568
456,9566,1.0,11776.083478246037
456,9567,1.0,11773.612266989845
456,9568,1.0,11777.23974797707
456,9569,1.0,11779.58040051138
456,9570,1.0,11783.710291137491
456,9571,1.0,11786.18045907038
456,9572,1.0,11787.320335468848
456,9573,1.0,11779.170040540133
456,9574,1.0,11772.543122946772
456,9575,1.0,11765.200222842564
456,9576,1.0,11758.528551583315
456,9577,1.0,11753.536611650212
456,9578,1.0,11752.336091028632
456,9579,1.0,11742.82448839495
456,9580,1.0,11736.599817169501
456,9581,1.0,11733.955814872403
456,9582,1.0,11729.538032927305
456,9583,1.0,11732.296333484868
456,9584,1.0,11737.903956285256
456,9585,1.0,11742.14212685471
456,9586,1.0,11746.614030316634
456,9587,1.0,11750.612364766985
456,9588,1.0,11749.845169531882
456,9589,0.0,11746.320215981023
456,9590,-1.0,11740.38973047904
456,9591,-1.0,11737.78045102084
456,9592,-1.0,11735.354537193321
456,9593,-1.0,11731.82908825739
456,9594,-1.0,11726.217257560262
456,9595,-1.0,11719.882214641057
456,9596,-1.0,11712.39969096046
456,9597,-1.0,11704.497316303365
456,9598,-1.0,11697.495107419207
456,9599,-1.0,11693.051039267619
456,9600,-1.0,11694.051993923202
456,9601,-1.0,11697.663640213324
456,9602,-1.0,11708.071265618128
456,9603,-1.0,11718.298225161168
456,9604,-1.0,11729.253841767331
456,9605,-1.0,11737.097366185324
456,9606,-1.0,11744.022719690218
456,9607,-1.0,11744.655908999404
456,9608,-1.0,11746.699636712236
456,9609,-1.0,11745.918483357797
456,9610,-1.0,11745.369625584235
456,9611,-1.0,11745.397770997834
456,9612,-1.0,11745.348514519901
456,9613,-1.0,11744.577979777874
456,9614,-1.0,11745.045852411324
456,9615,-1.0,11744.986048226358
456,9616,-1.0,11739.708942743204
456,9617,-1.0,11738.745394011497
456,9618,-1.0,11736.537211230625
456,9619,-1.0,11733.018124481121
456,9620,-1.0,11728.368741667291
456,9621,-1.0,11727.56109319973
456,9622,-1.0,11721.842459796706
456,9623,-1.0,11718.588234580702
456,9624,-1.0,11716.440639428478
456,9625,-1.0,11715.581199654558
456,9626,-1.0,11718.162679094306
456,9627,-1.0,11723.010940073711
456,9628,-1.0,11727.50005973852
456,9629,-1.0,11732.735210574645
456,9630,-1.0,11740.115053410093
456,9631,-1.0,11745.409493365038
456,9632,-1.0,11749.141837588206
456,9633,-1.0,11751.84445862164
456,9634,-1.0,11754.290877795467
456,9635,-1.0,11749.649927536135
456,9636,-1.0,11746.464321161719
456,9637,-1.0,11742.132192133358
456,9638,-1.0,11741.16481154756
456,9639,-1.0,11739.265328628884
456,9640,-1.0,11748.152050898978
456,9641,-1.0,11752.937352767267
456,9642,-1.0,11762.117085853997
456,9643,-1.0,11770.076546445749
456,9644,-1.0,11772.03328347553
456,9645,-1.0,11769.281599249945
456,9646,-1.0,11763.791042686822
456,9647,-1.0,11759.52830125719
456,9648,-1.0,11754.057416960042
456,9649,-1.0,11751.550152230311
456,9650,-1.0,11746.592810948456
456,9651,-1.0,11744.847917707564
456,9652,-1.0,11739.819427036806
456,9653,-1.0,11733.818554876525
456,9654,-1.0,11732.711447603635
456,9655,-1.0,11736.014337562621
456,9656,-1.0,11743.060388184498
456,9657,-1.0,11749.355543558975
456,9658,-1.0,11755.10488484969
456,9659,-1.0,11758.012958120682
456,9660,-1.0,11758.643446500004
456,9661,-1.0,11760.274656199723
456,9662,-1.0,11770.229648424347
456,9663,-1.0,11782.498500323534
456,9664,-1.0,11797.605819454186
456,9665,-1.0,11806.38509870869
456,9666,-1.0,11815.668617277093
456,9667,-1.0,11811.256973407995
456,9668,-1.0,11806.042368591776
456,9669,-1.0,11801.229685704762
456,9670,0.0,11797.689316799051
456,9671,1.0,11795.819994398355
456,9672,0.0,11792.281248400035
456,9673,1.0,11780.84575256445
456,9674,1.0,11777.945698724643
456,9675,1.0,11776.04550827368
456,9676,1.0,11767.01645548564
456,9677,1.0,11763.44810899897
456,9678,1.0,11760.261424157712
456,9679,1.0,11756.131260772556
456,9680,1.0,11754.227231672243
456,9681,0.0,11750.70096350274
456,9682,0.0,11750.70096350274
456,9683,0.0,11750.70096350274
456,9684,1.0,11750.651808020792
456,9685,1.0,11748.508664495543
456,9686,0.0,11744.984111896194
456,9687,0.0,11744.984111896194
456,9688,0.0,11744.984111896194
456,9689,0.0,11744.984111896194
456,9690,0.0,11744.984111896194
456,9691,-1.0,11748.955712100695
456,9692,-1.0,11755.9056997459
456,9693,-1.0,11764.172909728548
456,9694,-1.0,11771.94054068127
456,9695,-1.0,11781.451775075786
456,9696,-1.0,11787.627351896856
456,9697,-1.0,11792.9866436555
456,9698,-1.0,11797.417801517942
456,9699,-1.0,11802.080466665246
456,9700,-1.0,11802.949005932212
456,9701,-1.0,11806.866560261324
456,9702,-1.0,11806.536669460673
456,9703,-1.0,11806.008092656357
456,9704,-1.0,11808.991153454228
456,9705,-1.0,11806.529261292068
456,9706,-1.0,11800.551638046147
456,9707,-1.0,11799.913499038828
456,9708,-1.0,11793.315608900608
456,9709,-1.0,11781.620005008199
456,9710,-1.0,11778.403567395586
456,9711,-1.0,11777.314076309003
456,9712,-1.0,11778.17735906161
456,9713,-1.0,11778.994368701698
456,9714,-1.0,11784.083121220328
456,9715,-1.0,11784.444018544611
456,9716,-1.0,11793.775822469697
456,9717,-1.0,11797.343874252281
456,9718,-1.0,11805.963602579384
456,9719,-1.0,11815.193685156515
456,9720,-1.0,11830.285425366816
456,9721,-1.0,11834.242559957682
456,9722,-1.0,11831.376034878795
456,9723,-1.0,11824.42472416373
456,9724,-1.0,11808.771745374976
456,9725,-1.0,11781.79328050702
456,9726,-1.0,11757.697135256542
456,9727,-1.0,11735.166063716655
456,9728,-1.0,11721.719436461552
456,9729,-1.0,11717.496955772065
456,9730,-1.0,11729.38047333806
456,9731,-1.0,11739.930537427505
456,9732,-1.0,11762.127535248752
456,9733,-1.0,11784.651403233434
456,9734,-1.0,11804.543380895055
456,9735,-1.0,11814.889774346704
456,9736,-1.0,11821.613006040987
456,9737,-1.0,11826.471798578319
456,9738,-1.0,11820.297043935177
456,9739,-1.0,11818.257595773171
456,9740,-1.0,11816.009350684277
456,9741,-1.0,11812.64372702709
456,9742,-1.0,11802.05609553758
456,9743,-1.0,11801.031403153025
456,9744,-1.0,11798.197635726754
456,9745,0.0,11794.658176436036
456,9746,1.0,11788.983463492474
456,9747,0.0,11785.446768453427
456,9748,0.0,11785.446768453427
456,9749,0.0,11785.446768453427
456,9750,-1.0,11776.452872076907
456,9751,-1.0,11769.479505513758
456,9752,-1.0,11765.448894624049
456,9753,-1.0,11770.876055714696
456,9754,-1.0,11774.527130069446
456,9755,-1.0,11775.21288365689
456,9756,-1.0,11775.188135028928
456,9757,-1.0,11773.543835717122
456,9758,-1.0,11767.569216999966
456,9759,-1.0,11764.635547875423
456,9760,-1.0,11763.745471605851
456,9761,-1.0,11761.269492119227
456,9762,-1.0,11760.594984296387
456,9763,-1.0,11761.128269173754
456,9764,-1.0,11762.194850495564
456,9765,-1.0,11764.302886526226
456,9766,-1.0,11765.199885415583
456,9767,-1.0,11765.620244852758
456,9768,-1.0,11764.100901177902
456,9769,-1.0,11760.914190144465
456,9770,-1.0,11758.442282161874
456,9771,-1.0,11758.756452311134
456,9772,-1.0,11758.784697302073
456,9773,-1.0,11758.459859235521
456,9774,-1.0,11762.816235468896
456,9775,-1.0,11772.117221231862
456,9776,-1.0,11778.42577078466
456,9777,-1.0,11782.411449016834
456,9778,-1.0,11783.80536005438
456,9779,-1.0,11781.742000881899
456,9780,-1.0,11779.579301484147
456,9781,-1.0,11781.730610845389
456,9782,-1.0,11786.108017258355
456,9783,-1.0,11788.415689091753
456,9784,-1.0,11796.667369123821
456,9785,-1.0,11801.149820309227
456,9786,-1.0,11810.984939112745
456,9787,-1.0,11804.934178391622
456,9788,0.0,11801.392698138105
456,9789,1.0,11791.90859140669
456,9790,0.0,11788.37101882927
456,9791,0.0,11788.37101882927
456,9792,1.0,11765.239364340985
456,9793,0.0,11761.709792531683
456,9794,0.0,11761.709792531683
456,9795,1.0,11757.19046823519
456,9796,1.0,11762.31954912523
456,9797,1.0,11767.814501978139
456,9798,1.0,11763.483986558957
456,9799,1.0,11770.289398738863
456,9800,1.0,11785.815298746918
456,9801,1.0,11798.333989347539
456,9802,1.0,11816.763038088435
456,9803,1.0,11849.243291504225
456,9804,1.0,11870.398261147398
456,9805,0.0,11866.837141669055
456,9806,-1.0,11845.18144348677
456,9807,-1.0,11835.75095733612
456,9808,-1.0,11785.522287775168
456,9809,-1.0,11711.399459252685
456,9810,-1.0,11621.51847129648
456,9811,-1.0,11510.477656124785
456,9812,-1.0,11411.269457897732
456,9813,-1.0,11350.808010973107
456,9814,-1.0,11288.206229223902
456,9815,-1.0,11241.88912323858
456,9816,-1.0,11215.996326985223
456,9817,-1.0,11178.129725204231
456,9818,-1.0,11152.08667081806
456,9819,-1.0,11149.36564886952
456,9820,-1.0,11135.349073634508
456,9821,-1.0,11130.087460575673
456,9822,-1.0,11121.190086427596
456,9823,-1.0,11117.929971796188
456,9824,-1.0,11108.251696055357
456,9825,-1.0,11108.504985277626
456,9826,-1.0,11097.360394306821
456,9827,-1.0,11097.81066695653
456,9828,-1.0,11107.324241987324
456,9829,-1.0,11134.569399481577
456,9830,-1.0,11157.809043055822
456,9831,-1.0,11192.51348623973
456,9832,-1.0,11210.016565919432
456,9833,-1.0,11206.82829417549
456,9834,-1.0,11196.797649851704
456,9835,-1.0,11189.557482712546
456,9836,0.0,11186.200615467733
456,9837,1.0,11175.82655771145
456,9838,1.0,11169.159801149304
456,9839,1.0,11168.391239430068
456,9840,1.0,11164.403434535636
456,9841,1.0,11161.83353923218
456,9842,1.0,11163.201868949383
456,9843,1.0,11162.47660009433
456,9844,1.0,11166.350483604661
456,9845,1.0,11173.012339381756
456,9846,1.0,11178.674423561304
456,9847,1.0,11191.988510972013
456,9848,1.0,11202.062863961593
456,9849,1.0,11206.646673445774
456,9850,1.0,11210.544177513006
456,9851,1.0,11217.685178869782
456,9852,1.0,11220.74783233209
456,9853,1.0,11223.558322540744
456,9854,1.0,11226.928182062493
456,9855,1.0,11227.790013997103
456,9856,1.0,11226.845008793756
456,9857,1.0,11225.208044235646
456,9858,1.0,11222.98593367783
456,9859,1.0,11216.900368240598
456,9860,1.0,11208.579622553558
456,9861,1.0,11204.304119055885
456,9862,1.0,11203.8159368218
456,9863,1.0,11201.770304989363
456,9864,1.0,11199.140104730093
456,9865,1.0,11205.108857056779
456,9866,1.0,11207.368026555361
456,9867,1.0,11204.11576841158
456,9868,1.0,11199.352699816329
456,9869,1.0,11197.957870115919
456,9870,1.0,11189.231194687309
456,9871,1.0,11179.913933640151
456,9872,1.0,11169.700897121236
456,9873,1.0,11163.996372358515
456,9874,1.0,11156.884450274272
456,9875,1.0,11152.998752533786
456,9876,1.0,11151.711572420028
456,9877,1.0,11155.7359318638
456,9878,1.0,11161.843400288257
456,9879,1.0,11173.423629418425
456,9880,1.0,11182.817446635121
456,9881,1.0,11188.172982952306
456,9882,1.0,11189.50727277327
456,9883,1.0,11186.036137111945
456,9884,1.0,11176.313151351009
456,9885,0.0,11172.960257405604
456,9886,0.0,11172.960257405604
456,9887,1.0,11169.114550437578
456,9888,1.0,11172.431329099789
456,9889,1.0,11177.722084646859
456,9890,0.0,11174.368768021466
456,9891,0.0,11174.368768021466
456,9892,0.0,11174.368768021466
456,9893,0.0,11174.368768021466
456,9894,0.0,11174.368768021466
456,9895,-1.0,11182.926791310803
456,9896,-1.0,11197.67023211058
456,9897,-1.0,11201.978218526601
456,9898,-1.0,11204.782339539992
456,9899,-1.0,11210.3681310753
456,9900,-1.0,11214.268749640325
456,9901,0.0,11210.904469015433
456,9902,1.0,11207.481270757677
456,9903,1.0,11207.780865183568
456,9904,1.0,11213.121233048374
456,9905,1.0,11214.799628164232
456,9906,1.0,11216.231677754673
456,9907,1.0,11217.823834944007
456,9908,1.0,11219.323149325874
456,9909,0.0,11215.957352381076
456,9910,0.0,11215.957352381076
456,9911,0.0,11215.957352381076
456,9912,-1.0,11208.146589806554
456,9913,-1.0,11197.968064925142
456,9914,-1.0,11191.699137206038
456,9915,-1.0,11196.122598445187
456,9916,-1.0,11202.416901865323
456,9917,-1.0,11215.04517612706
456,9918,-1.0,11233.12357884664
456,9919,-1.0,11245.203622848505
456,9920,-1.0,11249.429507964935
456,9921,-1.0,11250.903661489992
456,9922,-1.0,11253.695183549871
456,9923,-1.0,11254.026276779972
456,9924,-1.0,11259.042375980456
456,9925,-1.0,11260.705332490246
456,9926,-1.0,11260.681906704523
456,9927,-1.0,11256.163623969589
456,9928,-1.0,11256.568394158412
456,9929,-1.0,11254.520450699389
456,9930,-1.0,11251.503135010267
456,9931,-1.0,11248.831439516867
456,9932,-1.0,11253.015639886204
456,9933,-1.0,11257.15934259746
456,9934,-1.0,11262.268501257899
456,9935,-1.0,11272.595939168918
456,9936,-1.0,11285.199251449356
456,9937,-1.0,11295.502940161918
456,9938,-1.0,11297.763046809003
456,9939,-1.0,11300.067645259958
456,9940,-1.0,11305.330750051786
456,9941,-1.0,11309.594727518941
456,9942,-1.0,11308.918485584996
456,9943,-1.0,11310.909333154897
456,9944,-1.0,11310.603202943275
456,9945,-1.0,11299.355501909808
456,9946,-1.0,11286.703359366426
456,9947,-1.0,11279.716657435032
456,9948,-1.0,11275.07357982282
456,9949,-1.0,11269.419883453407
456,9950,-1.0,11268.17034314527
456,9951,-1.0,11265.27326858746
456,9952,-1.0,11258.418009743426
456,9953,-1.0,11248.674565082516
456,9954,-1.0,11239.161478744734
456,9955,-1.0,11234.878817951841
456,9956,-1.0,11231.4001365238
456,9957,-1.0,11228.6105473268
456,9958,-1.0,11229.837961369501
456,9959,-1.0,11227.970153499482
456,9960,-1.0,11221.264770429987
456,9961,-1.0,11217.271371442594
456,9962,-1.0,11215.482192588443
456,9963,-1.0,11217.108125107974
456,9964,-1.0,11228.560228094186
456,9965,-1.0,11235.075245860271
456,9966,-1.0,11243.102392217204
456,9967,-1.0,11250.15758103761
456,9968,-1.0,11250.241146401117
456,9969,-1.0,11244.02076736393
456,9970,-1.0,11243.770213020434
456,9971,-1.0,11241.615092113158
456,9972,-1.0,11241.05053098441
456,9973,-1.0,11240.462702703959
456,9974,-1.0,11239.915018683649
456,9975,-1.0,11242.903808774658
456,9976,-1.0,11243.488374405615
456,9977,-1.0,11243.464987494088
456,9978,-1.0,11246.865592174281
456,9979,-1.0,11249.91951847811
456,9980,-1.0,11253.680721643592
456,9981,-1.0,11256.790409804405
456,9982,-1.0,11258.282249918297
456,9983,-1.0,11258.282249918297
456,9984,-1.0,11261.022276849966
456,9985,-1.0,11259.345073771103
456,9986,0.0,11255.967270248972
456,9987,1.0,11257.541275122718
456,9988,1.0,11265.738166957908
456,9989,1.0,11277.237282645825
456,9990,1.0,11289.267724869162
456,9991,1.0,11301.440856212623
456,9992,0.0,11298.05042395576
456,9993,0.0,11298.05042395576
456,9994,0.0,11298.05042395576
456,9995,0.0,11298.05042395576
456,9996,0.0,11298.05042395576
456,9997,-1.0,11293.919789095346
456,9998,-1.0,11289.177595483283
456,9999,-1.0,11279.588772321307
456,10000,-1.0,11275.365779980597
456,10001,-1.0,11278.227582802258
456,10002,-1.0,11285.237941521602
456,10003,-1.0,11289.686421753653
456,10004,-1.0,11289.545670814565
456,10005,-1.0,11292.671803985471
456,10006,-1.0,11296.142289643125
456,10007,-1.0,11290.958452118204
456,10008,-1.0,11290.083376869263
456,10009,-1.0,11296.226289664339
456,10010,-1.0,11303.691261707883
456,10011,-1.0,11308.458812382622
456,10012,-1.0,11315.398459608712
456,10013,-1.0,11323.139382637688
456,10014,-1.0,11329.253190892077
456,10015,-1.0,11335.792484307998
456,10016,-1.0,11340.82148362998
456,10017,0.0,11337.419237184891
456,10018,1.0,11328.739386288848
456,10019,1.0,11324.652562551883
456,10020,1.0,11325.975456179229
456,10021,1.0,11328.241421556844
456,10022,1.0,11326.120285832136
456,10023,1.0,11324.049686011931
456,10024,1.0,11320.686819725126
456,10025,1.0,11313.759170858568
456,10026,1.0,11307.30286839197
456,10027,1.0,11303.272683945605
456,10028,1.0,11300.6244905543
456,10029,1.0,11306.760337635817
456,10030,1.0,11314.5882102377
456,10031,1.0,11326.701576796977
456,10032,1.0,11341.784624148633
456,10033,1.0,11357.24933389676
456,10034,1.0,11365.4917471608
456,10035,0.0,11362.082099636653
456,10036,-1.0,11354.164027699044
456,10037,-1.0,11352.542128532961
456,10038,-1.0,11350.677692223682
456,10039,-1.0,11353.310343559791
456,10040,-1.0,11361.57312898725
456,10041,-1.0,11360.851126268897
456,10042,-1.0,11362.746997119497
456,10043,-1.0,11365.162760162679
456,10044,-1.0,11365.77380840033
456,10045,-1.0,11365.79407249111
456,10046,-1.0,11371.615746670353
456,10047,-1.0,11372.05140491042
456,10048,-1.0,11371.017904777545
456,10049,-1.0,11369.423546365064
456,10050,-1.0,11361.068666486803
456,10051,-1.0,11356.714646606946
456,10052,-1.0,11354.363735560297
456,10053,-1.0,11346.837672873065
456,10054,-1.0,11337.65044690188
456,10055,-1.0,11330.981363770661
456,10056,-1.0,11320.411958226572
456,10057,-1.0,11309.43355392621
456,10058,-1.0,11306.060447882997
456,10059,-1.0,11306.335590185749
456,10060,-1.0,11308.885581334476
456,10061,-1.0,11315.07609005813
456,10062,-1.0,11319.959917270176
456,10063,-1.0,11322.911991906843
456,10064,-1.0,11324.743451771312
456,10065,-1.0,11330.094915992144
456,10066,-1.0,11335.38558070047
456,10067,-1.0,11348.60296922175
456,10068,-1.0,11361.515201494729
456,10069,-1.0,11372.823124600263
456,10070,-1.0,11382.482316225964
456,10071,-1.0,11394.42581132326
456,10072,-1.0,11404.057639892395
456,10073,0.0,11400.636422600428
456,10074,1.0,11395.427650975515
456,10075,1.0,11391.722350708764
456,10076,1.0,11393.104186103388
456,10077,1.0,11404.196496663366
456,10078,1.0,11416.398251393697
456,10079,1.0,11426.633963669281
456,10080,1.0,11447.235244137155
456,10081,1.0,11468.54107123443
456,10082,1.0,11484.840710480405
456,10083,1.0,11503.47646643928
456,10084,0.0,11500.02542349935
456,10085,0.0,11500.02542349935
456,10086,0.0,11500.02542349935
456,10087,-1.0,11490.318504950164
456,10088,-1.0,11496.396133153
456,10089,-1.0,11494.820589752191
456,10090,-1.0,11497.239680452765
456,10091,-1.0,11493.838074728143
456,10092,-1.0,11487.874196533234
456,10093,-1.0,11477.585987294357
456,10094,-1.0,11468.49671752961
456,10095,-1.0,11463.78420258104
456,10096,-1.0,11460.695875637499
456,10097,-1.0,11457.469351312046
456,10098,-1.0,11457.40483187911
456,10099,-1.0,11454.637461736484
456,10100,-1.0,11455.604916831879
456,10101,-1.0,11461.67707046676
456,10102,-1.0,11471.887868629947
456,10103,-1.0,11475.505483231025
456,10104,-1.0,11480.058202936081
456,10105,-1.0,11479.88808293775
456,10106,-1.0,11477.2846658887
456,10107,-1.0,11472.812687575402
456,10108,-1.0,11471.608605964164
456,10109,-1.0,11473.502563936112
456,10110,-1.0,11476.838362947936
456,10111,-1.0,11481.093619554093
456,10112,0.0,11477.649291468228
456,10113,1.0,11473.314558101389
456,10114,1.0,11471.008442214776
456,10115,1.0,11471.399517693513
456,10116,1.0,11473.719090398168
456,10117,1.0,11474.515091481398
456,10118,1.0,11476.73985059092
456,10119,1.0,11480.745240918588
456,10120,1.0,11482.38228920566
456,10121,1.0,11484.795513349038
456,10122,1.0,11489.27958434875
456,10123,1.0,11489.262556901838
456,10124,1.0,11487.130666872648
456,10125,1.0,11480.40271487337
456,10126,1.0,11472.002190987272
456,10127,1.0,11465.56326971878
456,10128,1.0,11460.829208377007
456,10129,1.0,11457.380464173626
456,10130,1.0,11455.22612829172
456,10131,1.0,11452.742611522397
456,10132,1.0,11448.209164831944
456,10133,1.0,11447.570957004216
456,10134,1.0,11448.894955711448
456,10135,1.0,11452.885406468942
456,10136,1.0,11457.828719776022
456,10137,1.0,11460.500092867336
456,10138,1.0,11459.439743214705
456,10139,1.0,11458.450926610494
456,10140,1.0,11455.40311919648
456,10141,1.0,11449.20745324947
456,10142,0.0,11445.772691013495
456,10143,-1.0,11452.169440466994
456,10144,-1.0,11462.558209760962
456,10145,-1.0,11471.57814681625
456,10146,-1.0,11479.783704947831
456,10147,-1.0,11486.55804237909
456,10148,-1.0,11488.426463446809
456,10149,-1.0,11489.817734354865
456,10150,-1.0,11490.428244290917
456,10151,0.0,11486.98111581763
456,10152,1.0,11478.239215748152
456,10153,1.0,11470.319924691736
456,10154,1.0,11459.311508442626
456,10155,0.0,11455.873714990094
456,10156,0.0,11455.873714990094
456,10157,0.0,11455.873714990094
456,10158,-1.0,11456.517534490511
456,10159,-1.0,11456.17371174933
456,10160,0.0,11452.736859635806
456,10161,0.0,11452.736859635806
456,10162,-1.0,11450.74066222957
456,10163,0.0,11447.305440030901
456,10164,0.0,11447.305440030901
456,10165,0.0,11447.305440030901
456,10166,0.0,11447.305440030901
456,10167,0.0,11447.305440030901
456,10168,-1.0,11441.884413484831
456,10169,-1.0,11440.228334958932
456,10170,-1.0,11443.538945162838
456,10171,-1.0,11445.596095316725
456,10172,-1.0,11452.25957623447
456,10173,-1.0,11455.842931215671
456,10174,-1.0,11460.530553138353
456,10175,-1.0,11461.763525661636
456,10176,-1.0,11461.647712286534
456,10177,-1.0,11461.174210701534
456,10178,-1.0,11461.170803990502
456,10179,-1.0,11463.164019007103
456,10180,-1.0,11469.583090769418
456,10181,-1.0,11491.394499691609
456,10182,-1.0,11519.040431507703
456,10183,-1.0,11543.295410790322
456,10184,-1.0,11568.875720207443
456,10185,-1.0,11599.826434410403
456,10186,-1.0,11618.822550701589
456,10187,-1.0,11628.64942121404
456,10188,-1.0,11643.623358567675
456,10189,-1.0,11649.462924812191
456,10190,0.0,11645.968085934748
456,10191,1.0,11655.957512982392
456,10192,1.0,11676.882817683705
456,10193,1.0,11733.015932067237
456,10194,1.0,11796.430019606092
456,10195,1.0,11878.241161627235
456,10196,1.0,11951.150753757523
456,10197,0.0,11947.565408531396
456,10198,0.0,11947.565408531396
456,10199,0.0,11947.565408531396
456,10200,-1.0,11925.968679676462
456,10201,-1.0,11900.26310110849
456,10202,-1.0,11893.544610261511
456,10203,-1.0,11885.385766913676
456,10204,-1.0,11908.249555976889
456,10205,-1.0,11934.313410942494
456,10206,-1.0,11975.431954605652
456,10207,-1.0,12006.69024204967
456,10208,-1.0,12033.016062730781
456,10209,-1.0,12042.694415917924
456,10210,-1.0,12055.340531597676
456,10211,-1.0,12044.901092081678
456,10212,-1.0,12042.056233045776
456,10213,-1.0,12035.014378866186
456,10214,-1.0,12021.144657537481
456,10215,-1.0,12002.547772960495
456,10216,-1.0,11994.491696567158
456,10217,-1.0,11988.173251139553
456,10218,-1.0,11984.249326080007
456,10219,0.0,11980.654051282183
456,10220,1.0,11977.577742743533
456,10221,1.0,11974.255683275183
456,10222,1.0,11975.007396684294
456,10223,1.0,11970.230931005504
456,10224,1.0,11953.374365260463
456,10225,1.0,11939.137185444224
456,10226,1.0,11931.971693694431
456,10227,1.0,11916.751206101524
456,10228,1.0,11901.666831496517
456,10229,1.0,11893.534330144581
456,10230,1.0,11882.06258486439
456,10231,1.0,11869.727676124638
456,10232,1.0,11867.482468948041
456,10233,1.0,11871.5234527928
456,10234,1.0,11879.478906621254
456,10235,1.0,11887.864077837281
456,10236,1.0,11892.7117992378
456,10237,1.0,11893.72746437459
456,10238,1.0,11892.450833576071
456,10239,1.0,11892.330966023963
456,10240,1.0,11894.407772024748
456,10241,1.0,11894.68986148961
456,10242,1.0,11904.491117640388
456,10243,1.0,11914.357956527365
456,10244,1.0,11922.439278096894
456,10245,1.0,11930.705996797384
456,10246,1.0,11945.153804266516
456,10247,1.0,11953.675589159064
456,10248,1.0,11964.127513199257
456,10249,0.0,11960.538274945298
456,10250,-1.0,11950.735457477764
456,10251,-1.0,11948.973310551472
456,10252,-1.0,11951.725528515239
456,10253,-1.0,11961.798650279025
456,10254,-1.0,11978.329048890919
456,10255,-1.0,11993.380653486734
456,10256,-1.0,12009.542760325732
456,10257,-1.0,12021.314134015496
456,10258,-1.0,12021.378245618851
456,10259,-1.0,12009.445703924519
456,10260,-1.0,11996.365353661122
456,10261,-1.0,11987.87308430823
456,10262,-1.0,11977.57896487993
456,10263,-1.0,11975.715836193724
456,10264,-1.0,11980.705005498832
456,10265,-1.0,11982.560537940344
456,10266,-1.0,11986.372831507177
456,10267,-1.0,11999.649379623157
456,10268,-1.0,12007.256657878936
456,10269,-1.0,12008.654473771834
456,10270,-1.0,12010.969879512237
456,10271,-1.0,12009.798912717974
456,10272,-1.0,11996.923200139774
456,10273,-1.0,11984.917301653222
456,10274,0.0,11981.321826462727
456,10275,1.0,11979.796660050704
456,10276,1.0,11976.097991349345
456,10277,1.0,11960.239505038218
456,10278,1.0,11931.805683456818
456,10279,0.0,11928.226141751782
456,10280,0.0,11928.226141751782
